ingredient_id_a,ingredient_inn_a,ingredient_zh_a,ingredient_id_b,ingredient_inn_b,ingredient_zh_b,cooccurrence_product_count,active_product_count,ingredient_a_product_count,ingredient_b_product_count,rate_within_a,rate_within_b,association_score,product_names,license_numbers
ING0017,Glycol Salicylate,,ING0002,Camphor,,34,19,44,119,0.7727,0.2857,47.0,"歡喜巴斯;人生舒冷巴佈膏;人生溫感巴佈膏;熱龍巴布;""德山""祛酸痛藥膠布;貼可藥膠布;美帝喜布藥膠布;舒爾痛;生春痠痛寧藥膠布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;""生春""貼酸明痠痛布;樂貼藥布;抗痛舒佈藥膠布;貼利康溫感藥布;貼可喜布;透骨痠痛布;救痛藥布;德國薄荷標消炎膏;""德山""筋來爽藥膠布;三箭水性鎮痛藥膏布;""漁人"" 療痛貼藥膠布;〝美善滅酸疼〞溫感貼布;〝護民〞緩痛貼藥膠布;〝國品〞療舒貼藥膠布;“德山”邁疼溫感貼布;脫酸寧透明藥布;脫酸寧Ａ藥布;日本三笠藥膠布Ｇ;善必克貼布劑;撒隆適布;撒隆適布肌兒帕奇貼片",衛署成製字第003380號;衛署成製字第007868號;衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第027581號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第033156號;衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038310號;衛署藥製字第038322號;衛署藥製字第039768號;衛署藥製字第039800號;衛署藥製字第040204號;衛署藥製字第040571號;衛署藥製字第040929號;衛署藥製字第042882號;衛署藥製字第043430號;衛署藥製字第047842號;衛署藥製字第048163號;衛署藥製字第049171號;衛署藥製字第049355號;衛署藥製字第049614號;衛署藥製字第050257號;衛署藥輸字第018206號;衛署藥輸字第019083號;衛署藥輸字第019787號;衛署藥輸字第020500號;衛署藥輸字第022347號;衛署藥輸字第023545號
ING0017,Glycol Salicylate,,ING0049,Tocopherol Acetate,,8,4,44,18,0.1818,0.4444,28.4,"美帝喜布藥膠布;美帝喜布藥布;福貼藥布;""生春""貼酸明痠痛布;樂貼藥布;貼可喜布;脫酸寧Ａ藥布;撒隆適布肌兒帕奇貼片",衛署藥製字第032110號;衛署藥製字第037297號;衛署藥製字第038309號;衛署藥製字第038310號;衛署藥製字第038322號;衛署藥製字第040204號;衛署藥輸字第019083號;衛署藥輸字第023545號
ING0017,Glycol Salicylate,,ING0007,Methyl salicylate,,14,7,44,94,0.3182,0.1489,21.8,"歡喜巴斯;""德山""祛酸痛藥膠布;貼可藥膠布;美帝喜布藥膠布;舒爾痛;生春痠痛寧藥膠布;""港香蘭""撲來貼藥布;貼可藥布;美帝喜布藥布;救筋酸痛布;福貼藥布;樂貼藥布;透骨痠痛布;脫酸寧Ａ藥布",衛署成製字第003380號;衛署藥製字第027581號;衛署藥製字第032109號;衛署藥製字第032110號;衛署藥製字第033156號;衛署藥製字第034140號;衛署藥製字第035322號;衛署藥製字第037295號;衛署藥製字第037297號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第040571號;衛署藥輸字第019083號
ING0017,Glycol Salicylate,,ING0046,Tocopherol Acetate Alpha (Eq To Vit E Acetate) (Eq To Vitamin E Acetate),,4,3,44,8,0.0909,0.5000,21.3,生春痠痛寧藥膠布;貼可藥布;救筋酸痛布;透骨痠痛布,衛署藥製字第034140號;衛署藥製字第037295號;衛署藥製字第038086號;衛署藥製字第040571號
ING0017,Glycol Salicylate,,ING0006,Diphenhydramine,,5,2,44,18,0.1136,0.2778,17.8,"""德山""祛酸痛藥膠布;美帝喜布藥膠布;生春痠痛寧藥膠布;樂貼藥布;善必克貼布劑",衛署藥製字第027581號;衛署藥製字第032110號;衛署藥製字第034140號;衛署藥製字第038322號;衛署藥輸字第020500號
ING0017,Glycol Salicylate,,ING0023,Mentha Oil,,4,0,44,14,0.0909,0.2857,16.1,福貼藥布;樂貼藥布;脫酸寧透明藥布;日本三笠藥膠布Ｇ,衛署藥製字第038309號;衛署藥製字第038322號;衛署藥輸字第018206號;衛署藥輸字第019787號
ING0017,Glycol Salicylate,,ING0072,Diphenhydramine Salicylate,,1,0,44,1,0.0227,1.0000,15.1,三共藥布劑,衛署藥輸字第018475號
ING0017,Glycol Salicylate,,ING0057,Dl-Alpha-Tocopherol Acetate,,1,1,44,1,0.0227,1.0000,15.1,救痛藥布,衛署藥製字第040929號
ING0017,Glycol Salicylate,,ING0075,N-Nonanoyl Vanillylamide,,1,0,44,1,0.0227,1.0000,15.1,善必克貼布劑,衛署藥輸字第020500號
ING0017,Glycol Salicylate,,ING0073,Rosskastanien Extract,,1,0,44,1,0.0227,1.0000,15.1,三共藥布劑,衛署藥輸字第018475號
ING0017,Glycol Salicylate,,ING0063,Tocopherol (Acetate Alpha Dl- ),,1,0,44,1,0.0227,1.0000,15.1,三箭水性鎮痛藥膏布,衛署藥製字第047842號
ING0017,Glycol Salicylate,,ING0026,Capsicum,,6,4,44,37,0.1364,0.1622,14.9,人生溫感巴佈膏;熱龍巴布;貼利康溫感藥布;曼秀雷敦熱力鎮痛水性藥膠布溫熱感;〝美善滅酸疼〞溫感貼布;“德山”邁疼溫感貼布,衛署成製字第008368號;衛署成製字第009438號;衛署藥製字第039800號;衛署藥製字第043198號;衛署藥製字第049171號;衛署藥製字第050257號
ING0017,Glycol Salicylate,,ING0012,Diphenhydramine Hcl,,5,4,44,26,0.1136,0.1923,14.8,"舒爾痛;美帝喜布藥布;""生春""貼酸明痠痛布;貼可喜布;日本三笠藥膠布Ｇ",衛署藥製字第033156號;衛署藥製字第037297號;衛署藥製字第038310號;衛署藥製字第040204號;衛署藥輸字第019787號
ING0017,Glycol Salicylate,,ING0005,Thymol,,5,2,44,29,0.1136,0.1724,14.0,"歡喜巴斯;""德山""祛酸痛藥膠布;救筋酸痛布;福貼藥布;透骨痠痛布",衛署成製字第003380號;衛署藥製字第027581號;衛署藥製字第038086號;衛署藥製字第038309號;衛署藥製字第040571號
ING0017,Glycol Salicylate,,ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,2,2,44,9,0.0455,0.2222,10.1,"""生春""貼酸明痠痛布;貼可喜布",衛署藥製字第038310號;衛署藥製字第040204號
ING0017,Glycol Salicylate,,ING0004,Borneol,,2,1,44,12,0.0455,0.1667,8.7,"歡喜巴斯;""德山""祛酸痛藥膠布",衛署成製字第003380號;衛署藥製字第027581號
ING0017,Glycol Salicylate,,ING0018,Phellodendron Bark Powder (Eq To Powdered Phellodendron Bark),,1,0,44,5,0.0227,0.2000,6.7,脫酸寧濕布Ａ貼片劑,衛署藥輸字第020734號
ING0017,Glycol Salicylate,,ING0044,Nonylic-Vanillylamide,,1,1,44,6,0.0227,0.1667,6.2,曼秀雷敦熱力鎮痛藥膠布,衛署藥製字第040515號
ING0017,Glycol Salicylate,,ING0001,Zinc Oxide,,1,0,44,22,0.0227,0.0455,3.2,歡喜巴斯,衛署成製字第003380號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0082,4-Hydroxy-3-Methoxybenzyl Nonylic Acid Amide,,1,1,3,1,0.3333,1.0000,57.7,痛貼貼溫感貼片劑,衛署藥輸字第025000號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0049,Tocopherol Acetate,,2,1,3,18,0.6667,0.1111,27.2,脫酸寧藥布;痛貼貼溫感貼片劑,衛署藥輸字第024682號;衛署藥輸字第025000號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0011,Phellodendron Extract,,1,1,3,8,0.3333,0.1250,20.4,萬應紅花溫感藥布,衛署藥製字第035217號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0007,Methyl salicylate,,3,2,3,94,1.0000,0.0319,17.9,萬應紅花溫感藥布;脫酸寧藥布;痛貼貼溫感貼片劑,衛署藥製字第035217號;衛署藥輸字第024682號;衛署藥輸字第025000號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0002,Camphor,,3,2,3,119,1.0000,0.0252,15.9,萬應紅花溫感藥布;脫酸寧藥布;痛貼貼溫感貼片劑,衛署藥製字第035217號;衛署藥輸字第024682號;衛署藥輸字第025000號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0003,Menthol,,3,2,3,124,1.0000,0.0242,15.6,萬應紅花溫感藥布;脫酸寧藥布;痛貼貼溫感貼片劑,衛署藥製字第035217號;衛署藥輸字第024682號;衛署藥輸字第025000號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0023,Mentha Oil,,1,1,3,14,0.3333,0.0714,15.4,痛貼貼溫感貼片劑,衛署藥輸字第025000號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0012,Diphenhydramine Hcl,,1,1,3,26,0.3333,0.0385,11.3,萬應紅花溫感藥布,衛署藥製字第035217號
ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,ING0026,Capsicum,,1,1,3,37,0.3333,0.0270,9.5,萬應紅花溫感藥布,衛署藥製字第035217號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0049,Tocopherol Acetate,,5,2,9,18,0.5556,0.2778,39.3,"易貼巴佈膏;""得生""酸痛貼布;""生春""貼酸明痠痛布;貼可喜布;敵疼貼布",衛署藥製字第032920號;衛署藥製字第037298號;衛署藥製字第038310號;衛署藥製字第040204號;衛署藥輸字第018494號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0012,Diphenhydramine Hcl,,6,3,9,26,0.6667,0.2308,39.2,"易貼巴佈膏;""得生""酸痛貼布;""生春""貼酸明痠痛布;貼利康水性藥布;貼可喜布;敵疼貼布",衛署藥製字第032920號;衛署藥製字第037298號;衛署藥製字第038310號;衛署藥製字第039881號;衛署藥製字第040204號;衛署藥輸字第018494號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0045,Tocopherol Alpha-,,2,0,9,4,0.2222,0.5000,33.3,"""陽生"" 鎮痛膏布;舒必達藥膠布",衛署藥製字第021345號;衛署藥製字第027399號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0002,Camphor,,9,3,9,119,1.0000,0.0756,27.5,"""陽生"" 鎮痛膏布;舒必達藥膠布;易貼巴佈膏;""得生""酸痛貼布;""生春""貼酸明痠痛布;貼利康水性藥布;貼可喜布;敵疼貼布;藤澤藥膠布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥製字第032920號;衛署藥製字第037298號;衛署藥製字第038310號;衛署藥製字第039881號;衛署藥製字第040204號;衛署藥輸字第018494號;衛署藥輸字第020565號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0003,Menthol,,9,3,9,124,1.0000,0.0726,26.9,"""陽生"" 鎮痛膏布;舒必達藥膠布;易貼巴佈膏;""得生""酸痛貼布;""生春""貼酸明痠痛布;貼利康水性藥布;貼可喜布;敵疼貼布;藤澤藥膠布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥製字第032920號;衛署藥製字第037298號;衛署藥製字第038310號;衛署藥製字第039881號;衛署藥製字第040204號;衛署藥輸字第018494號;衛署藥輸字第020565號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0007,Methyl salicylate,,6,1,9,94,0.6667,0.0638,20.6,"""陽生"" 鎮痛膏布;舒必達藥膠布;易貼巴佈膏;""得生""酸痛貼布;貼利康水性藥布;敵疼貼布",衛署藥製字第021345號;衛署藥製字第027399號;衛署藥製字第032920號;衛署藥製字第037298號;衛署藥製字第039881號;衛署藥輸字第018494號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0006,Diphenhydramine,,2,0,9,18,0.2222,0.1111,15.7,"""陽生"" 鎮痛膏布;舒必達藥膠布",衛署藥製字第021345號;衛署藥製字第027399號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0020,Gardenia Fruit Powder,,1,0,9,5,0.1111,0.2000,14.9,藤澤藥膠布,衛署藥輸字第020565號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0018,Phellodendron Bark Powder (Eq To Powdered Phellodendron Bark),,1,0,9,5,0.1111,0.2000,14.9,藤澤藥膠布,衛署藥輸字第020565號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0011,Phellodendron Extract,,1,1,9,8,0.1111,0.1250,11.8,貼利康水性藥布,衛署藥製字第039881號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0028,Eucalyptus Oil (Oleum Eucalypti),,1,0,9,10,0.1111,0.1000,10.5,藤澤藥膠布,衛署藥輸字第020565號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0017,Glycol Salicylate,,2,2,9,44,0.2222,0.0455,10.1,"""生春""貼酸明痠痛布;貼可喜布",衛署藥製字第038310號;衛署藥製字第040204號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0023,Mentha Oil,,1,0,9,14,0.1111,0.0714,8.9,藤澤藥膠布,衛署藥輸字第020565號
ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,ING0026,Capsicum,,1,1,9,37,0.1111,0.0270,5.5,貼利康水性藥布,衛署藥製字第039881號
ING0053,Hydrocortisone Acetate,,ING0033,Tocopherol Acetate Alpha Dl-,,1,1,1,22,1.0000,0.0455,21.3,巴斯達巴佈膏藥膠布,衛署藥製字第035703號
ING0053,Hydrocortisone Acetate,,ING0012,Diphenhydramine Hcl,,1,1,1,26,1.0000,0.0385,19.6,巴斯達巴佈膏藥膠布,衛署藥製字第035703號
ING0053,Hydrocortisone Acetate,,ING0007,Methyl salicylate,,1,1,1,94,1.0000,0.0106,10.3,巴斯達巴佈膏藥膠布,衛署藥製字第035703號
ING0053,Hydrocortisone Acetate,,ING0002,Camphor,,1,1,1,119,1.0000,0.0084,9.2,巴斯達巴佈膏藥膠布,衛署藥製字第035703號
ING0053,Hydrocortisone Acetate,,ING0003,Menthol,,1,1,1,124,1.0000,0.0081,9.0,巴斯達巴佈膏藥膠布,衛署藥製字第035703號
ING0051,Indomethacin,,ING0003,Menthol,,1,1,35,124,0.0286,0.0081,1.5,“得生”溫利賀藥膠布,衛署藥製字第051025號
ING0080,Isopropyl Methyl Phenol,,ING0079,Crotamiton,,1,0,1,1,1.0000,1.0000,60.0,帝文貼片,衛署藥輸字第024828號
ING0080,Isopropyl Methyl Phenol,,ING0064,Lidocaine,,1,0,1,8,1.0000,0.1250,35.4,帝文貼片,衛署藥輸字第024828號
ING0080,Isopropyl Methyl Phenol,,ING0006,Diphenhydramine,,1,0,1,18,1.0000,0.0556,23.6,帝文貼片,衛署藥輸字第024828號
ING0014,Kaolin (White)(Bolus Alba),,ING0013,Bentonite,,1,0,1,1,1.0000,1.0000,60.0,撒隆濕布,衛署成製字第002108號
ING0014,Kaolin (White)(Bolus Alba),,ING0006,Diphenhydramine,,1,0,1,18,1.0000,0.0556,23.6,撒隆濕布,衛署成製字第002108號
ING0014,Kaolin (White)(Bolus Alba),,ING0001,Zinc Oxide,,1,0,1,22,1.0000,0.0455,21.3,撒隆濕布,衛署成製字第002108號
ING0014,Kaolin (White)(Bolus Alba),,ING0005,Thymol,,1,0,1,29,1.0000,0.0345,18.6,撒隆濕布,衛署成製字第002108號
ING0014,Kaolin (White)(Bolus Alba),,ING0007,Methyl salicylate,,1,0,1,94,1.0000,0.0106,10.3,撒隆濕布,衛署成製字第002108號
ING0014,Kaolin (White)(Bolus Alba),,ING0002,Camphor,,1,0,1,119,1.0000,0.0084,9.2,撒隆濕布,衛署成製字第002108號
ING0014,Kaolin (White)(Bolus Alba),,ING0003,Menthol,,1,0,1,124,1.0000,0.0081,9.0,撒隆濕布,衛署成製字第002108號
ING0070,Lactose Anhydrous,,ING0071,Triglycerides Medium Chain,,1,0,1,1,1.0000,1.0000,60.0,奈妥心１０號軟片,衛署藥輸字第018441號
ING0070,Lactose Anhydrous,,ING0067,Nitroglycerin,,1,0,1,11,1.0000,0.0909,30.2,奈妥心１０號軟片,衛署藥輸字第018441號
ING0064,Lidocaine,,ING0079,Crotamiton,,1,0,8,1,0.1250,1.0000,35.4,帝文貼片,衛署藥輸字第024828號
ING0064,Lidocaine,,ING0080,Isopropyl Methyl Phenol,,1,0,8,1,0.1250,1.0000,35.4,帝文貼片,衛署藥輸字第024828號
ING0064,Lidocaine,,ING0006,Diphenhydramine,,1,0,8,18,0.1250,0.0556,8.3,帝文貼片,衛署藥輸字第024828號
ING0023,Mentha Oil,,ING0074,Monoglycol Salicylate,,3,0,14,4,0.2143,0.7500,40.1,膚克舒貼布;脫酸寧涼藥布;好克斯貼布,衛署藥輸字第018582號;衛署藥輸字第018627號;衛署藥輸字第018709號
ING0023,Mentha Oil,,ING0002,Camphor,,14,2,14,119,1.0000,0.1176,34.3,濕痛藥膏布;鐵甲貼布;福貼藥布;樂貼藥布;虎標鎮痛藥布;脫酸寧透明藥布;脫酸寧藥膠布;膚克舒貼布;脫酸寧涼藥布;好克斯貼布;痛貼貼貼片劑;日本三笠藥膠布Ｇ;藤澤藥膠布;痛貼貼溫感貼片劑,衛署成製字第004121號;衛署成輸字第000001號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第043030號;衛署藥輸字第018206號;衛署藥輸字第018359號;衛署藥輸字第018582號;衛署藥輸字第018627號;衛署藥輸字第018709號;衛署藥輸字第018861號;衛署藥輸字第019787號;衛署藥輸字第020565號;衛署藥輸字第025000號
ING0023,Mentha Oil,,ING0049,Tocopherol Acetate,,5,1,14,18,0.3571,0.2778,31.5,福貼藥布;樂貼藥布;脫酸寧藥膠布;痛貼貼貼片劑;痛貼貼溫感貼片劑,衛署藥製字第038309號;衛署藥製字第038322號;衛署藥輸字第018359號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0023,Mentha Oil,,ING0003,Menthol,,12,2,14,124,0.8571,0.0968,28.8,濕痛藥膏布;鐵甲貼布;福貼藥布;樂貼藥布;虎標鎮痛藥布;脫酸寧透明藥布;脫酸寧藥膠布;脫酸寧涼藥布;痛貼貼貼片劑;日本三笠藥膠布Ｇ;藤澤藥膠布;痛貼貼溫感貼片劑,衛署成製字第004121號;衛署成輸字第000001號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥製字第043030號;衛署藥輸字第018206號;衛署藥輸字第018359號;衛署藥輸字第018627號;衛署藥輸字第018861號;衛署藥輸字第019787號;衛署藥輸字第020565號;衛署藥輸字第025000號
ING0023,Mentha Oil,,ING0082,4-Hydroxy-3-Methoxybenzyl Nonylic Acid Amide,,1,1,14,1,0.0714,1.0000,26.7,痛貼貼溫感貼片劑,衛署藥輸字第025000號
ING0023,Mentha Oil,,ING0028,Eucalyptus Oil (Oleum Eucalypti),,3,1,14,10,0.2143,0.3000,25.4,鐵甲貼布;虎標鎮痛藥布;藤澤藥膠布,衛署成輸字第000001號;衛署藥製字第043030號;衛署藥輸字第020565號
ING0023,Mentha Oil,,ING0044,Nonylic-Vanillylamide,,2,0,14,6,0.1429,0.3333,21.8,脫酸寧涼藥布;痛貼貼貼片劑,衛署藥輸字第018627號;衛署藥輸字第018861號
ING0023,Mentha Oil,,ING0005,Thymol,,4,0,14,29,0.2857,0.1379,19.9,濕痛藥膏布;福貼藥布;脫酸寧藥膠布;脫酸寧涼藥布,衛署成製字第004121號;衛署藥製字第038309號;衛署藥輸字第018359號;衛署藥輸字第018627號
ING0023,Mentha Oil,,ING0007,Methyl salicylate,,7,1,14,94,0.5000,0.0745,19.3,濕痛藥膏布;福貼藥布;樂貼藥布;脫酸寧藥膠布;好克斯貼布;痛貼貼貼片劑;痛貼貼溫感貼片劑,衛署成製字第004121號;衛署藥製字第038309號;衛署藥製字第038322號;衛署藥輸字第018359號;衛署藥輸字第018709號;衛署藥輸字第018861號;衛署藥輸字第025000號
ING0023,Mentha Oil,,ING0006,Diphenhydramine,,3,0,14,18,0.2143,0.1667,18.9,樂貼藥布;好克斯貼布;痛貼貼貼片劑,衛署藥製字第038322號;衛署藥輸字第018709號;衛署藥輸字第018861號
ING0023,Mentha Oil,,ING0024,Olive Oil,,1,0,14,2,0.0714,0.5000,18.9,濕痛藥膏布,衛署成製字第004121號
ING0023,Mentha Oil,,ING0017,Glycol Salicylate,,4,0,14,44,0.2857,0.0909,16.1,福貼藥布;樂貼藥布;脫酸寧透明藥布;日本三笠藥膠布Ｇ,衛署藥製字第038309號;衛署藥製字第038322號;衛署藥輸字第018206號;衛署藥輸字第019787號
ING0023,Mentha Oil,,ING0052,Glycyrrhetic Acid (Eq To Glycyrrhetinic Acid),,1,1,14,3,0.0714,0.3333,15.4,痛貼貼溫感貼片劑,衛署藥輸字第025000號
ING0023,Mentha Oil,,ING0043,Glycol Monosalicylate,,1,0,14,4,0.0714,0.2500,13.4,脫酸寧藥膠布,衛署藥輸字第018359號
ING0023,Mentha Oil,,ING0020,Gardenia Fruit Powder,,1,0,14,5,0.0714,0.2000,12.0,藤澤藥膠布,衛署藥輸字第020565號
ING0023,Mentha Oil,,ING0018,Phellodendron Bark Powder (Eq To Powdered Phellodendron Bark),,1,0,14,5,0.0714,0.2000,12.0,藤澤藥膠布,衛署藥輸字第020565號
ING0023,Mentha Oil,,ING0012,Diphenhydramine Hcl,,2,0,14,26,0.1429,0.0769,10.5,膚克舒貼布;日本三笠藥膠布Ｇ,衛署藥輸字第018582號;衛署藥輸字第019787號
ING0023,Mentha Oil,,ING0048,Glycyrrhizinic Acid (Eq To Glycyrrhetinic Acid Glycoside)(Eq To Glycyrrhizic Acid ),,1,0,14,9,0.0714,0.1111,8.9,藤澤藥膠布,衛署藥輸字第020565號
