product_id,license_number,license_year,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,route_raw,route_normalized,application_site,local_spray_inclusion_evidence,indication_raw,indication_normalized,active_ingredient_raw,active_ingredient_normalized,strength,strength_unit,therapeutic_class,license_status,license_expiry_date,applicant,manufacturer,source_id,verified_at,processing_status
spray_0111,衛部藥製字第058080號,2013,康護寧加強消炎噴液劑3毫克/毫升,Comfflam Forte Anti-inflammatory Throat spray 3mg/ml,口腔噴液劑,oropharyngeal_spray,請詳見仿單說明,oromucosal_or_throat,throat,TFDA 劑型=口腔噴液劑; 用法用量=請詳見仿單說明; 品名=康護寧加強消炎噴液劑3毫克/毫升/Comfflam Forte Anti-inflammatory Throat spray 3mg/ml. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。,舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛：扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘍、口腔與牙周手術後疼痛。,BENZYDAMINE HCL;;BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2028/09/24,倍斯特醫藥生物科技股份有限公司,旭能醫藥生技股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0112,衛部藥輸字第026339號,2014,必達定殺菌口腔噴液,Betadine Throat Spray,口腔噴液劑,oropharyngeal_spray,詳如仿單,oromucosal_or_throat,throat,TFDA 劑型=口腔噴液劑; 用法用量=詳如仿單; 品名=必達定殺菌口腔噴液/Betadine Throat Spray. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。,口腔消毒殺菌,口腔消毒殺菌,Povidone lodine,povidone lodine,,%(W/V),antiseptic_or_anti_infective,active,2029/07/18,裕利股份有限公司,MUNDIPHARMA PHARMACEUTICALS LTD.,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0113,衛部藥輸字第027184號,2018,心安鼻舒鼻噴劑,Taiyo Rhinitis Spray Alpha,鼻用噴液劑,nasal_spray,詳如仿單,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=詳如仿單; 品名=心安鼻舒鼻噴劑/Taiyo Rhinitis Spray Alpha. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,急性鼻炎、過敏性鼻炎、鼻塞、流鼻水、噴嚏、鼻充血、肥厚性鼻炎、副鼻腔炎。,急性鼻炎、過敏性鼻炎、鼻塞、流鼻水、噴嚏、鼻充血、肥厚性鼻炎、副鼻腔炎。,CHLORPHENIRAMINE MALEATE;;NAPHAZOLINE HYDROCHLORIDE;;BENZALKONIUM CHLORIDE,naphazoline,,MG,decongestant,active,2028/04/25,大法貿易股份有限公司,"BANKYO PHARMACEUTICAL CO., LTD. PLANT NO. 4",tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0114,衛署藥製字第021045號,1988,康鼻鼻用噴液劑,COMBAT NASAL SPRAY,鼻用噴液劑,nasal_spray,6歲以上：每次於鼻腔內噴1~3下，每次需間隔10-12小時；未滿6歲：請洽醫師診治。,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=6歲以上：每次於鼻腔內噴1~3下，每次需間隔10-12小時；未滿6歲：請洽醫師診治。; 品名=康鼻鼻用噴液劑/COMBAT NASAL SPRAY. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞和流鼻水症狀。,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞和流鼻水症狀。,OXYMETAZOLINE HCL,oxymetazoline,(0.05%)0.5,MG,decongestant,active,2028/05/25,美西製藥有限公司,美西製藥有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0115,衛署藥製字第029174號,1986,"""杏輝""鼻利噴鼻液０．０５％（氧美佐林）","RHINLY NASAL SPRAY 0.05% ""SINPHAR""(OXYMETAZOLINE)",鼻用噴液劑,nasal_spray,,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=""杏輝""鼻利噴鼻液０．０５％（氧美佐林）/RHINLY NASAL SPRAY 0.05% ""SINPHAR""(OXYMETAZOLINE). 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",鼻腔發炎及對於鼻粘膜充血、鼻塞症狀之緩解,鼻腔發炎及對於鼻粘膜充血、鼻塞症狀之緩解,OXYMETAZOLINE HCL,oxymetazoline,0.5,MG,decongestant,active,2024/09/24,杏輝藥品工業股份有限公司,杏輝藥品工業股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0116,衛署藥輸字第020454號,2019,鼻舒鼻用懸液劑100MCG/DOSE,BECLOMET NASAL AQUA 100 MCG/DOSE NASAL SPRAY,鼻用噴液劑,nasal_spray,,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=鼻舒鼻用懸液劑100MCG/DOSE/BECLOMET NASAL AQUA 100 MCG/DOSE NASAL SPRAY. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,季節性過敏性鼻炎、常年性過敏性鼻炎。,季節性過敏性鼻炎、常年性過敏性鼻炎。,BECLOMETHASONE DIPROPIONATE,beclomethasone,1.11,MG,corticosteroid,active,2029/05/18,健喬信元醫藥生技股份有限公司,"ORION CORPORATION ORION PHARMA, KUOPIO PLANT",tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0117,衛部藥製字第059702號,2017,"""黃氏""樂喉舒口腔噴劑","Happy Mouth Spray ""H.S.""",外用液劑,oropharyngeal_spray,請詳如仿單,oromucosal_or_throat,throat,"TFDA 劑型=外用液劑; 用法用量=請詳如仿單; 品名=""黃氏""樂喉舒口腔噴劑/Happy Mouth Spray ""H.S."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",口腔消毒殺菌。,口腔消毒殺菌。,POVIDONE-IODINE;;POVIDONE-IODINE;;POVIDONE-IODINE,povidone-iodine;;povidone-iodine;;povidone-iodine,,MG,antiseptic_or_anti_infective,active,2027/06/01,黃氏製藥股份有限公司,黃氏製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0118,衛部藥製字第059724號,2017,"""黃氏""鼻通樂噴鼻液","Flowfree Nasal Spray ""H.S.""",鼻用噴液劑,nasal_spray,12歲以上，每次於鼻腔內噴1下，每次需間隔8-10小時；未滿12歲，請洽醫師診治。,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=12歲以上，每次於鼻腔內噴1下，每次需間隔8-10小時；未滿12歲，請洽醫師診治。; 品名=""黃氏""鼻通樂噴鼻液/Flowfree Nasal Spray ""H.S."". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水症狀。,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水症狀。,XYLOMETAZOLINE HCL,xylometazoline,,MG,decongestant,active,2027/07/03,黃氏製藥股份有限公司,黃氏製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0119,衛部藥製字第059738號,2017,普樂康舒敏鼻噴劑,Panacon Anti-Allergy Nasal Spray,鼻用噴液懸浮劑,nasal_spray,請詳見仿單,intranasal,nasal,TFDA 劑型=鼻用噴液懸浮劑; 用法用量=請詳見仿單; 品名=普樂康舒敏鼻噴劑/Panacon Anti-Allergy Nasal Spray. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,暫時緩解已經醫師診斷之過敏性鼻炎或其他上呼吸道過敏相關症狀：鼻塞、流鼻水、打噴嚏、鼻搔癢、眼睛癢、流眼淚。,暫時緩解已經醫師診斷之過敏性鼻炎或其他上呼吸道過敏相關症狀：鼻塞、流鼻水、打噴嚏、鼻搔癢、眼睛癢、流眼淚。,FLUTICASONE PROPIONATE MICRONIZED,fluticasone,mcg/spray,MCG,corticosteroid,active,2027/07/24,健喬信元醫藥生技股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0120,衛部藥輸字第026450號,2014,歐治鼻薄荷噴鼻液0.1% (西羅美塔柔林),"Otrivin Menthol 0.1%, nasal drops in Metered-Dose-Spray",鼻用噴液劑,nasal_spray,請參閱仿單,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=請參閱仿單; 品名=歐治鼻薄荷噴鼻液0.1% (西羅美塔柔林)/Otrivin Menthol 0.1%, nasal drops in Metered-Dose-Spray. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水症狀。,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水症狀。,XYLOMETAZOLINE HCL,xylometazoline,,MG,decongestant,active,2029/11/13,英商赫力昂股份有限公司台灣分公司,HALEON CH SARL,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0121,衛署藥製字第044368號,2001,〝華盛頓〞樂寧噴鼻液,"NASLINE NASAL SOLUTION ""W.P.""",鼻用噴液劑,nasal_spray,,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=〝華盛頓〞樂寧噴鼻液/NASLINE NASAL SOLUTION ""W.P."". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",過敏性鼻炎、急性鼻炎、鼻竇炎、鼻咽炎、血管舒縮性鼻炎、感冒引起之鼻部症狀。,過敏性鼻炎、急性鼻炎、鼻竇炎、鼻咽炎、血管舒縮性鼻炎、感冒引起之鼻部症狀。,OXYMETAZOLINE HCL,oxymetazoline,0.5,MG,decongestant,active,2031/03/26,華盛頓製藥廠股份有限公司,華盛頓製藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0122,衛署藥製字第048213號,2006,"""應元""剋菌利口腔噴液劑","Orapovidone Throat Spray ""Y.Y.""",口腔噴液劑,oropharyngeal_spray,"六歲以上 局部(口腔與喉嚨)使用
- 直接噴液2~3 下於疼痛及發炎的部位，每3-4 小時重複一次，每天可使用數次，或依照醫師或牙醫指示。
未滿六歲 請勿使用
- 若您忘記使用藥物，請儘快使用，再依照原先使用時間使用。但若已經接近下次使用的時間，則跳過不用，下次恢復正常時間使用。
- 治療時間應由您的醫師依據您的情況決定。",oromucosal_or_throat,throat,"TFDA 劑型=口腔噴液劑; 用法用量=六歲以上 局部(口腔與喉嚨)使用
- 直接噴液2~3 下於疼痛及發炎的部位，每3-4 小時重複一次，每天可使用數次，或依照醫師或牙醫指示。
未滿六歲 請勿使用
- 若您忘記使用藥物，請儘快使用，再依照原先使用時間使用。但若已經接近下次使用的時間，則跳過不用，下次恢復正常時間使用。
- 治療時間應由您的醫師依據您的情況決定。; 品名=""應元""剋菌利口腔噴液劑/Orapovidone Throat Spray ""Y.Y."". 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",口腔消毒殺菌。,口腔消毒殺菌。,POVIDONE-IODINE,povidone-iodine,,MG,antiseptic_or_anti_infective,active,2031/09/06,應元化學製藥股份有限公司,應元化學製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0123,衛署藥製字第048277號,2006,"""汎生"" 比特斯鼻腔定量噴液劑 (64微公克/劑量)","Budes Nasal Aqua (64ug/dose) ""Panbiotic""",鼻用噴液劑,nasal_spray,如仿單,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=如仿單; 品名=""汎生"" 比特斯鼻腔定量噴液劑 (64微公克/劑量)/Budes Nasal Aqua (64ug/dose) ""Panbiotic"". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",季節性及經年性過敏性鼻炎、血管性鼻炎及治療鼻息肉的相關症狀。,季節性及經年性過敏性鼻炎、血管性鼻炎及治療鼻息肉的相關症狀。,BUDESONIDE,budesonide,,MG,corticosteroid,active,2026/09/29,臺灣汎生製藥廠股份有限公司,臺灣汎生製藥廠股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0124,衛署藥製字第051028號,2009,舒治敏鼻用噴液劑,SUALLERGIC Nasal Spray Solution,點鼻液劑,nasal_local_other,詳見仿單,intranasal,nasal,TFDA 劑型=點鼻液劑; 用法用量=詳見仿單; 品名=舒治敏鼻用噴液劑/SUALLERGIC Nasal Spray Solution. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,急性鼻炎、過敏性鼻炎、鼻竇炎、鼻咽炎。,急性鼻炎、過敏性鼻炎、鼻竇炎、鼻咽炎。,CROMOLYN SODIUM (EQ TO SODIUM CROMOGLICATE)(EQ TO SODIUM CROMOGLYCATE),cromolyn,,MG,mast_cell_stabilizer,active,2024/09/18,廣欣藥品股份有限公司,歐帕生技醫藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0125,衛署藥製字第051392號,2009,“衛達”鼻得順 鼻腔定量噴液劑 100 微克/劑量,Budeson Aqua Nasal Spray 100 mcg/dose“Weidar”,鼻用噴液劑,nasal_spray,詳見仿單,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=詳見仿單; 品名=“衛達”鼻得順 鼻腔定量噴液劑 100 微克/劑量/Budeson Aqua Nasal Spray 100 mcg/dose“Weidar”. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,季節性及經年性過敏鼻炎、血管性鼻炎。,季節性及經年性過敏鼻炎、血管性鼻炎。,BUDESONIDE,budesonide,,MG,corticosteroid,active,2029/10/02,衛達化學製藥股份有限公司,衛達化學製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0126,衛署藥製字第052299號,2009,克伏寧消炎噴液劑1.5毫克/毫升,CUFFLAM ANTI-INFLAMMATORY SPRAY 1.5MG/ML,口腔噴液劑,oropharyngeal_spray,詳如仿單,oromucosal_or_throat,oral_mucosal,TFDA 劑型=口腔噴液劑; 用法用量=詳如仿單; 品名=克伏寧消炎噴液劑1.5毫克/毫升/CUFFLAM ANTI-INFLAMMATORY SPRAY 1.5MG/ML. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,BENZYDAMINE HCL;;BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2029/11/30,廣欣藥品股份有限公司,人生製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0127,衛署藥製字第021719號,1980,"""尼斯可""噴鼻液","NASAL SPRAY ""NYSCO""",鼻用噴液劑,nasal_spray,"12歲以上，⼀⽇3～4次，每次噴1～3下(0.13ml/下)，間隔需超過4⼩時。
未滿12歲，請洽醫師診治。",intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=12歲以上，⼀⽇3～4次，每次噴1～3下(0.13ml/下)，間隔需超過4⼩時。
未滿12歲，請洽醫師診治。; 品名=""尼斯可""噴鼻液/NASAL SPRAY ""NYSCO"". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水、打噴嚏症狀,暫時緩解因鼻炎、過敏性鼻炎、過敏或感冒引起之鼻塞、流鼻水、打噴嚏症狀,NAPHAZOLINE NITRATE;;CHLORPHENIRAMINE MALEATE;;CHLORPHENIRAMINE MALEATE;;NAPHAZOLINE NITRATE,naphazoline,0.5; 1; 0.5; 1,MG,decongestant,active,2028/05/25,尼斯可生技股份有限公司,衛肯生技製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0128,衛署藥製字第040546號,1996,〝派頓〞速通鼻噴鼻劑０．１％（奧每達佐林）,"SUTON-P NASAL SPRAY  0.1% (OXYMETAZOLINE) ""PATRON""",鼻用噴液劑,nasal_spray,,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=〝派頓〞速通鼻噴鼻劑０．１％（奧每達佐林）/SUTON-P NASAL SPRAY  0.1% (OXYMETAZOLINE) ""PATRON"". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",解除因感過染或過敏而引起之鼻部充血及鼻炎．,解除因感過染或過敏而引起之鼻部充血及鼻炎．,OXYMETAZOLINE HCL,oxymetazoline,1,MG,decongestant,active,2031/11/07,臺灣派頓化學製藥股份有限公司,臺灣派頓化學製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0129,衛署藥輸字第023741號,2003,英明格鼻用噴液劑20毫克,IMIGRAN NASSAL SPRAY 20MG,鼻用噴液劑,nasal_spray,,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=英明格鼻用噴液劑20毫克/IMIGRAN NASSAL SPRAY 20MG. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,有先兆或無先兆偏頭痛發作之急性緩解，本藥僅適用於有明確診斷之偏頭痛。,有先兆或無先兆偏頭痛發作之急性緩解，本藥僅適用於有明確診斷之偏頭痛。,SUMATRIPTAN,sumatriptan,,MG,other_nasal,active,2028/06/11,荷商葛蘭素史克藥廠股份有限公司台灣分公司,裕利股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0130,衛部藥製字第062105號,2026,欣輔寧137/50定量鼻用噴霧劑,Synfanas Nasal Spray,鼻用懸液劑,nasal_local_other,詳如仿單,intranasal,nasal,TFDA 劑型=鼻用懸液劑; 用法用量=詳如仿單; 品名=欣輔寧137/50定量鼻用噴霧劑/Synfanas Nasal Spray. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,本品適用於治療6歲以上兒童及成人之中度至重度過敏性鼻炎的相關症狀。,本品適用於治療6歲以上兒童及成人之中度至重度過敏性鼻炎的相關症狀。,AZELASTINE HYDROCHLORIDE;;FLUTICASONE PROPIONATE MICRONIZED,fluticasone; azelastine,,MG,corticosteroid; antihistamine; combination,active,2031/01/14,益得生物科技股份有限公司,益得生物科技股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0131,衛署藥輸字第021477號,2021,歐治鼻舒敏抗過敏鼻噴劑,Otrivin Anti-Allergy Nasal Spray,鼻用噴液懸浮劑,nasal_spray,"12歲以上：第1週：每天一次，每一鼻孔噴2下；第2週到第6個月：視症狀所需，每天一次，每一鼻孔噴1-2下飯後服用；每天勿超過每個鼻孔2下。
4-11歲：每天一次，每一鼻孔噴1下；每天勿超過每個鼻孔1下。",intranasal,nasal,"TFDA 劑型=鼻用噴液懸浮劑; 用法用量=12歲以上：第1週：每天一次，每一鼻孔噴2下；第2週到第6個月：視症狀所需，每天一次，每一鼻孔噴1-2下飯後服用；每天勿超過每個鼻孔2下。
4-11歲：每天一次，每一鼻孔噴1下；每天勿超過每個鼻孔1下。; 品名=歐治鼻舒敏抗過敏鼻噴劑/Otrivin Anti-Allergy Nasal Spray. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",暫時緩解已經醫師診斷之過敏性鼻炎或其他上呼吸道過敏相關症狀：鼻塞、流鼻水、打噴嚏、鼻搔癢、眼睛癢、流眼淚。,暫時緩解已經醫師診斷之過敏性鼻炎或其他上呼吸道過敏相關症狀：鼻塞、流鼻水、打噴嚏、鼻搔癢、眼睛癢、流眼淚。,FLUTICASONE PROPIONATE,fluticasone,(MICRONISED),MCG,corticosteroid,active,2026/12/23,英商赫力昂股份有限公司台灣分公司,新竹物流股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0132,衛署藥輸字第024877號,2008,艾敏釋鼻用噴液懸浮劑,Avamys Nasal Spray,鼻用懸液劑,nasal_local_other,詳見仿單。,intranasal,nasal,TFDA 劑型=鼻用懸液劑; 用法用量=詳見仿單。; 品名=艾敏釋鼻用噴液懸浮劑/Avamys Nasal Spray. 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,治療2歲以上的兒童、青少年與成人的過敏性鼻炎。,治療2歲以上的兒童、青少年與成人的過敏性鼻炎。,FLUTICASONE FUROATE,fluticasone,,MG,corticosteroid,active,2028/09/03,荷商葛蘭素史克藥廠股份有限公司台灣分公司,裕利股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0133,衛部藥輸字第028510號,2023,謀敏態鼻用噴液劑,MOMATE NASAL SPRAY (Mometasone Furoate Monohydrate Nasal Spray 50mcg),鼻用噴液劑,nasal_spray,請詳見仿單,intranasal,nasal,TFDA 劑型=鼻用噴液劑; 用法用量=請詳見仿單; 品名=謀敏態鼻用噴液劑/MOMATE NASAL SPRAY (Mometasone Furoate Monohydrate Nasal Spray 50mcg). 鼻腔局部使用訊號由劑型/用法或品名交叉支持。,暫時緩解18歲以上成年人經醫師診斷之過敏性鼻炎或其他上呼吸道過敏相關症狀：鼻塞、流鼻水、打噴嚏、鼻搔癢、眼睛癢、流眼淚。,暫時緩解18歲以上成年人經醫師診斷之過敏性鼻炎或其他上呼吸道過敏相關症狀：鼻塞、流鼻水、打噴嚏、鼻搔癢、眼睛癢、流眼淚。,MOMETASONE FUROATE MONOHYDRATE,mometasone,(eq. to Mometasone Furoate Anhydrous.....0.05mg),MG,corticosteroid,active,2028/07/13,吉富貿易有限公司,GLENMARK PHARMACEUTICALS LIMITED,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0134,衛署藥製字第045389號,2003,"""中美"" 伏您炎口腔消炎噴液劑 1.5 毫克／毫升 (本基達明)","FREE-END ANTI-INFLAMMATORY SPRAY 1.5MG/ML ""C.M."" (BENZYDAMINE)",口腔噴液劑,oropharyngeal_spray,"成人及12歲以上兒童：噴液劑每次噴4-8下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。
6歲至12歲兒童：噴液劑每次噴4下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。
6歲以下兒童：請洽醫師診治。
肝腎疾病患者：請洽醫師診治。",oromucosal_or_throat,oral_mucosal,"TFDA 劑型=口腔噴液劑; 用法用量=成人及12歲以上兒童：噴液劑每次噴4-8下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。
6歲至12歲兒童：噴液劑每次噴4下，直接噴於疼痛及發炎部位。需要時，可每1.5-3小時使用一次。
6歲以下兒童：請洽醫師診治。
肝腎疾病患者：請洽醫師診治。; 品名=""中美"" 伏您炎口腔消炎噴液劑 1.5 毫克／毫升 (本基達明)/FREE-END ANTI-INFLAMMATORY SPRAY 1.5MG/ML ""C.M."" (BENZYDAMINE). 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,緩解喉嚨及口腔部位的疼痛，如喉嚨痛、舌頭或牙齦疼痛、口腔潰瘍。,BENZYDAMINE HCL;;BENZYDAMINE HCL;;BENZYDAMINE HCL;;BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2028/03/04,興中美生技有限公司,中美兄弟製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0135,衛署藥製字第045922號,2003,康護寧消炎噴液劑1.5公絲／公撮,COMFFLAM ANTI-INFLAMMATORY SPRAY 1.5MG/ML,口腔噴液劑,oropharyngeal_spray,"成人或年齡大於12歲的小孩﹕直接噴液4-8次(1-2公絲) 於疼痛紅腫部位後緩慢吞服。如有必要每1.5-3小時可重複使用。
年齡6-12的小孩﹕直接噴液4次(1公絲) 於疼痛紅腫部位後緩慢吞服。如有必要每1.5-3小時可重複使用。
6歲以下孩童﹕不建議使用。
除非在醫師指示之下, 連續治療不應超過7天。",oromucosal_or_throat,oral_mucosal,"TFDA 劑型=口腔噴液劑; 用法用量=成人或年齡大於12歲的小孩﹕直接噴液4-8次(1-2公絲) 於疼痛紅腫部位後緩慢吞服。如有必要每1.5-3小時可重複使用。
年齡6-12的小孩﹕直接噴液4次(1公絲) 於疼痛紅腫部位後緩慢吞服。如有必要每1.5-3小時可重複使用。
6歲以下孩童﹕不建議使用。
除非在醫師指示之下, 連續治療不應超過7天。; 品名=康護寧消炎噴液劑1.5公絲／公撮/COMFFLAM ANTI-INFLAMMATORY SPRAY 1.5MG/ML. 口腔/咽喉局部使用訊號由劑型/用法或品名交叉支持。",舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛:扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘳、口腔與牙周手術後疼痛。,舒解口腔及咽喉疼痛，包括下列疾病或症狀引起的疼痛:扁桃腺炎、喉嚨痛、放射治療引起的黏膜炎、鵝口瘡潰瘳、口腔與牙周手術後疼痛。,BENZYDAMINE HCL,benzydamine,,MG,analgesic_or_anti_inflammatory,active,2028/11/10,倍斯特醫藥生物科技股份有限公司,旭能醫藥生技股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
spray_0136,衛署藥製字第038772號,1995,"""中美""鼻那通噴鼻液０．１％（奧每達佐林）","BERTON NASAL SPRAY 0.1% (OXYMETAZOLINE) ""C.M.""",鼻用噴液劑,nasal_spray,,intranasal,nasal,"TFDA 劑型=鼻用噴液劑; 用法用量=; 品名=""中美""鼻那通噴鼻液０．１％（奧每達佐林）/BERTON NASAL SPRAY 0.1% (OXYMETAZOLINE) ""C.M."". 鼻腔局部使用訊號由劑型/用法或品名交叉支持。",消除鼻粘膜充血，粘膜炎腫，抑制鼻液分過多，鼻竇炎，乾草熱及呼吸道過敏,消除鼻粘膜充血，粘膜炎腫，抑制鼻液分過多，鼻竇炎，乾草熱及呼吸道過敏,OXYMETAZOLINE HCL,oxymetazoline,1,MG,decongestant,active,2029/10/11,興中美生技有限公司,中美兄弟製藥股份有限公司,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00,core_complete_optional_missing
